type,url,caption,hashtags,mentions,timestamp,location,post_id,clean_caption_english,clean_hashtags_english
post,https://www.instagram.com/p/DbrXLCtlTzB/,"2,035 likes, 17 comments - bigjoegk on August 5, 2026: ""Back and Biceps day (the best day)

Pullovers 2x8-10 rest 2-3 min. 
With these my focus is to drive the elbows down to the ground using my lats and not just to pull the bar down with arms. 

Chest supported rows 2x6-8 rest 2-3 min.
Been really loving this machine. I’m focusing more on the upper and mid back with these so I am trying to drive my elbows as far back and past my body.

Kneeling single arm row 2x8-10 per side rest 2-3 min. 
Love this exercise, if you have not tried this give this a go. Slight bend into the working side and driving the elbows down towards the hip and not past the body. 

Shrugs 2x10-12 rest 90s - 2 min. 
Classic favorite of mine. I like to imagine my arms are ropes holding onto the bar and I’m just trying to bring my shoulders up to my ears as high as possible. 

Single arm rear delt flys 2x10-12 per side rest 90s-2 min. 
Another great variation. Especially if you have trouble feeling your rear delts, this will light them up. Keeping the arm nice and long through the whole range of motion, and getting a nice good stretch.

Preacher curls 3x8-10 rest 90s-2 min. 
Hands down my favorite bicep exercise. I think this has helped developed my biceps more than any other exercise. I like to think about smashing my forearms into my biceps. 

Reverse grip partials 2x8-10 rest 90s-2 min. 
Fun little variation for the brachialis. The position on this has constant tension on the brachialis and lit them up."".",,,2026-08-05 23:52:13+00:00,Locations,POST_00164,"bigjoegk on August 5, 2026: ""Back and Biceps day (the best day) Pullovers 2x8-10 rest 2-3 min. With these my focus is to drive the elbows down to the ground using my lats and not just to pull the bar down with arms. Chest supported rows 2x6-8 rest 2-3 min. Been really loving this machine. I m focusing more on the upper and mid back with these so I am trying to drive my elbows as far back and past my body. Kneeling single arm row 2x8-10 per side rest 2-3 min. Love this exercise, if you have not tried this give this a go. Slight bend into the working side and driving the elbows down towards the hip and not past the body. Shrugs 2x10-12 rest 90s - 2 min. Classic favorite of mine. I like to imagine my arms are ropes holding onto the bar and I m just trying to bring my shoulders up to my ears as high as possible. Single arm rear delt flys 2x10-12 per side rest 90s-2 min. Another great variation. Especially if you have trouble feeling your rear delts, this will light them up. Keeping the arm nice and long through the whole range of motion, and getting a nice good stretch. Preacher curls 3x8-10 rest 90s-2 min. Hands down my favorite bicep exercise. I think this has helped developed my biceps more than any other exercise. I like to think about smashing my forearms into my biceps. Reverse grip partials 2x8-10 rest 90s-2 min. Fun little variation for the brachialis. The position on this has constant tension on the brachialis and lit them up."".",
post,https://www.instagram.com/p/Dbve_d_S9pk/,"742 likes, 8 comments - jesty_sunny on August 7, 2026: ""Maya Mohanlal’s action sequences were genuinely impressive, often reminding me of the heavy-hitting punches of Ma Dong-seok and the swift kicks and blocks of JeeJa Yanin. On top of that, you can clearly notice shades of Lalettan’s effortless fighting style in many of her movements. Every punch, kick, and block feels precise, reflecting the immense hard work she has put into mastering the craft. Her Muay Thai training has clearly paid off.

If she continues to train at this level and filmmakers keep giving her well-written action roles backed by strong direction, Malayalam cinema could finally have the female action star it has been missing for years! 

#mayamohanlal #mohanlal #thudakkam #judeanthanyjoseph #malayalam"".","#mayamohanlal, #mohanlal, #thudakkam, #judeanthanyjoseph, #malayalam",,2026-08-07 14:19:52+00:00,Locations,POST_00165,"jesty sunny on August 7, 2026: ""Maya Mohanlal s action sequences were genuinely impressive, often reminding me of the heavy-hitting punches of Ma Dong-seok and the swift kicks and blocks of JeeJa Yanin. On top of that, you can clearly notice shades of Lalettan s effortless fighting style in many of her movements. Every punch, kick, and block feels precise, reflecting the immense hard work she has put into mastering the craft. Her Muay Thai training has clearly paid off. If she continues to train at this level and filmmakers keep giving her well-written action roles backed by strong direction, Malayalam cinema could finally have the female action star it has been missing for years! #mayamohanlal #mohanlal #thudakkam #judeanthanyjoseph #malayalam"".",#mayamohanlal #mohanlal #thudakkam #judeanthanyjoseph #malayalam
post,https://www.instagram.com/p/DbqQUY1CHf_/,"500 likes, 1 comments - kidneycareindia on August 5, 2026: ""Sled dialysis kya hoti ha ?#dialysis #sled #hemodialysis #kidneycare #dialysistechnician"".","#dialysis, #sled, #hemodialysis, #kidneycare, #dialysistechnician",,2026-08-05 13:35:56+00:00,Locations,POST_00166,"kidneycareindia on August 5, 2026: ""Sled dialysis kya hoti ha ?#dialysis #sled #hemodialysis #kidneycare #dialysistechnician"".",#dialysis #sled #hemodialysis #kidneycare #dialysistechnician
post,https://www.instagram.com/p/Db3Z4v8JY9u/,"536 likes, 1,403 comments - codebyaditya on August 10, 2026: ""🚨 AI Builders, this Hackathon is for you!

Elastic & AWS are inviting India’s AI builders to build autonomous, explainable & production-ready AI agents across Search, Observability & Security. 🤖

💰 ₹6,00,000 Prize Pool
👨‍💻 Mentorship from Elastic & AWS experts
💼 Potential career opportunities with Elastic
📅 Deadline: 16th August 2026

If you’re building with AI, don’t miss this one.

👇 Comment “HACKATHON” and I’ll DM you the registration link.

#Hackathon #AIHackathon #AI #ArtificialIntelligence #AIAgents GenerativeAI MachineLearning AWS Elastic Coding Developers Students BuildInPublic CodeByAditya

Disclaimer: Please verify eligibility, rules, and deadlines on the official hackathon page before applying."".","#Hackathon, #AIHackathon, #AI, #ArtificialIntelligence, #AIAgents",,2026-08-10 16:08:47+00:00,Locations,POST_00167,"codebyaditya on August 10, 2026: "" AI Builders, this Hackathon is for you! Elastic & AWS are inviting India s AI builders to build autonomous, explainable & production-ready AI agents across Search, Observability & Security. 6,00,000 Prize Pool Mentorship from Elastic & AWS experts Potential career opportunities with Elastic Deadline: 16th August 2026 If you re building with AI, don t miss this one. Comment HACKATHON and I ll DM you the registration link. #Hackathon #AIHackathon #AI #ArtificialIntelligence #AIAgents GenerativeAI MachineLearning AWS Elastic Coding Developers Students BuildInPublic CodeByAditya Disclaimer: Please verify eligibility, rules, and deadlines on the official hackathon page before applying."".",#Hackathon #AIHackathon #AI #ArtificialIntelligence #AIAgents
post,https://www.instagram.com/p/DbtHbzfjBdB/,"4,851 likes, 741 comments - drmohanyadav51 on August 6, 2026: ""आज नई दिल्ली में @bjp4india के माननीय राष्ट्रीय अध्यक्ष श्री @nitinnabinbjp जी से आत्मीय भेंट की।"".",,"@bjp4india, @nitinnabinbjp",2026-08-06 16:13:09+00:00,Locations,POST_00168,"drmohanyadav51 on August 6, 2026: "" @bjp4india @nitinnabinbjp "".",
post,https://www.instagram.com/p/Db2mjQpzEmn/,"1,908 likes, 24 comments - anjaliraj1142 on August 10, 2026: ""🥰"".",,,2026-08-10 08:38:26+00:00,Locations,POST_00169,"anjaliraj1142 on August 10, 2026: "" "".",
post,https://www.instagram.com/p/Dbs2CTsEXnj/,"57K likes, 360 comments - jesty_sunny on August 6, 2026: ""The Epic War Dramas That Defined Filmmaking! 

Long before CGI became the backbone of blockbuster filmmaking, visionary directors proved that true spectacle came from imagination, craftsmanship, and scale. Filmmakers like Christopher Nolan, Zack Snyder, Stanley Kubrick, Ridley Scott and Peter Jackson created unforgettable epics by relying on practical effects, meticulously designed sets, real locations, thousands of extras, handcrafted costumes, miniatures, and innovative cinematography. 

Whether it was the historical grandeur of Spartacus, the stylized intensity of 300, the breathtaking world-building of The Lord of the Rings, or the immersive realism of Nolan’s large-scale filmmaking, these directors understood that authenticity leaves a lasting impact. They built worlds that actors could physically interact with, making every frame feel tangible and every battle carry real weight.

Even when CGI was used, it was treated as a tool to enhance the vision rather than replace it. Ironically, many blockbusters released over a decade ago still feel more original and visually convincing than several modern productions dominated by green screens and digital environments. Those films blended practical craftsmanship with carefully executed visual effects, creating worlds that still hold up today. In contrast, many contemporary spectacles rely so heavily on CGI that they often lose a sense of scale, texture, and realism, leaving audiences with visuals that can feel artificial despite massive budgets.

The greatest filmmakers have always understood that audiences don’t fall in love with technology, they fall in love with believable worlds. Technology should serve the story, not become the story itself. That’s why these epics continue to inspire filmmakers and captivate audiences years later.

Which is your favourite film among these?

#theodyssey #christophernolan #zacksnyder #ridleyscott #300"".","#theodyssey, #christophernolan, #zacksnyder, #ridleyscott, #300",,2026-08-06 13:41:08+00:00,Locations,POST_00170,"jesty sunny on August 6, 2026: ""The Epic War Dramas That Defined Filmmaking! Long before CGI became the backbone of blockbuster filmmaking, visionary directors proved that true spectacle came from imagination, craftsmanship, and scale. Filmmakers like Christopher Nolan, Zack Snyder, Stanley Kubrick, Ridley Scott and Peter Jackson created unforgettable epics by relying on practical effects, meticulously designed sets, real locations, thousands of extras, handcrafted costumes, miniatures, and innovative cinematography. Whether it was the historical grandeur of Spartacus, the stylized intensity of 300, the breathtaking world-building of The Lord of the Rings, or the immersive realism of Nolan s large-scale filmmaking, these directors understood that authenticity leaves a lasting impact. They built worlds that actors could physically interact with, making every frame feel tangible and every battle carry real weight. Even when CGI was used, it was treated as a tool to enhance the vision rather than replace it. Ironically, many blockbusters released over a decade ago still feel more original and visually convincing than several modern productions dominated by green screens and digital environments. Those films blended practical craftsmanship with carefully executed visual effects, creating worlds that still hold up today. In contrast, many contemporary spectacles rely so heavily on CGI that they often lose a sense of scale, texture, and realism, leaving audiences with visuals that can feel artificial despite massive budgets. The greatest filmmakers have always understood that audiences don t fall in love with technology, they fall in love with believable worlds. Technology should serve the story, not become the story itself. That s why these epics continue to inspire filmmakers and captivate audiences years later. Which is your favourite film among these? #theodyssey #christophernolan #zacksnyder #ridleyscott #300"".",#theodyssey #christophernolan #zacksnyder #ridleyscott #300
post,https://www.instagram.com/p/Db7ORPfSRxx/,"12K likes, 33 comments - icc on August 11, 2026: ""Bjorn Fortuin is set to lead the Proteas on their white-ball tour in Namibia 🏏"".",,,2026-08-12 03:43:14+00:00,Locations,POST_00171,"icc on August 11, 2026: ""Bjorn Fortuin is set to lead the Proteas on their white-ball tour in Namibia "".",
post,https://www.instagram.com/p/Db7O38zSvWP/,"57 likes, 0 comments - zeenews on August 11, 2026: ""#DNAमित्रों | इरफान अंसारी को क्यों बताया दूर दृष्टि दोष?

#DNA #DNAWithRahulSinha #Ranchi #RanchiProtest 

@rahulsinhatv"".","#DNAम, #DNA, #DNAWithRahulSinha, #Ranchi, #RanchiProtest",@rahulsinhatv,2026-08-12 03:48:07+00:00,Locations,POST_00172,"zeenews on August 11, 2026: ""#DNA ? #DNA #DNAWithRahulSinha #Ranchi #RanchiProtest @rahulsinhatv"".",#DNA #DNA #DNAWithRahulSinha #Ranchi #RanchiProtest
post,https://www.instagram.com/p/DbvFRcoMsKd/,"563 likes, 22 comments - janvi__rewa on August 7, 2026",,,2026-08-07 11:56:48+00:00,Locations,POST_00173,"janvi rewa on August 7, 2026",
post,https://www.instagram.com/p/Db2-7nqDBwt/,"176K likes, 286 comments - shikhardofficial on August 10, 2026: ""Back where the love for Delhi cricket feels right. ❤️🏏 
A special day with the South Delhi Superstarz."".",,,2026-08-10 12:11:16+00:00,Locations,POST_00174,"shikhardofficial on August 10, 2026: ""Back where the love for Delhi cricket feels right. A special day with the South Delhi Superstarz."".",
post,https://www.instagram.com/p/Db0_XR5vHhP/,"148 likes, 225 comments - codebyaditya on August 9, 2026: ""🚨 Only 24 hours left!

OpenAI Student Collective 2026 is closing soon! 👀

Selected students can get:
💰 Cash stipend every semester
🤖 ChatGPT subscription + Codex credits
🎓 Support & funding for campus events
🌎 Global student community
🏢 Chance to visit OpenAI HQ

If you’re an undergraduate student, don’t miss this opportunity.

👇 Comment “CHATGPT” and I’ll send you the application link.

#OpenAI #StudentCollective #ChatGPT #AIStudents #BTechStudents CollegeStudents StudentOpportunities ArtificialIntelligence

Disclaimer: This post is for informational purposes only and is not affiliated with or endorsed by OpenAI. Program eligibility, benefits, stipend, deadlines and other details are subject to change. Please verify the latest information on OpenAI’s official website before applying."".","#OpenAI, #StudentCollective, #ChatGPT, #AIStudents, #BTechStudents",,2026-08-09 17:37:09+00:00,Locations,POST_00175,"codebyaditya on August 9, 2026: "" Only 24 hours left! OpenAI Student Collective 2026 is closing soon! Selected students can get: Cash stipend every semester ChatGPT subscription Codex credits Support & funding for campus events Global student community Chance to visit OpenAI HQ If you re an undergraduate student, don t miss this opportunity. Comment CHATGPT and I ll send you the application link. #OpenAI #StudentCollective #ChatGPT #AIStudents #BTechStudents CollegeStudents StudentOpportunities ArtificialIntelligence Disclaimer: This post is for informational purposes only and is not affiliated with or endorsed by OpenAI. Program eligibility, benefits, stipend, deadlines and other details are subject to change. Please verify the latest information on OpenAI s official website before applying."".",#OpenAI #StudentCollective #ChatGPT #AIStudents #BTechStudents
post,https://www.instagram.com/p/DbxiEIlReib/,"56K likes, 412 comments - himantabiswasarma on August 8, 2026: ""Love for animals runs deep in our culture, and young Hridip embodied that love.

As the floodwaters rose, he chose to save his beloved puppy, Varun, before thinking of himself. In that selfless act, he lost his own life.

These floods have taken countless human and animal lives. Hridip’s compassion and courage will never be forgotten.

A heartbreaking loss. Om Shanti."".",,,2026-08-08 09:22:59+00:00,Locations,POST_00176,"himantabiswasarma on August 8, 2026: ""Love for animals runs deep in our culture, and young Hridip embodied that love. As the floodwaters rose, he chose to save his beloved puppy, Varun, before thinking of himself. In that selfless act, he lost his own life. These floods have taken countless human and animal lives. Hridip s compassion and courage will never be forgotten. A heartbreaking loss. Om Shanti."".",
